first_name,last_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,f_losses,f_draws,f_dc_nc,fighter_url
Charles,Jourdain,175.26,135,175.26,Switch,1995-11-27,16,8,1,NULL,http://www.ufcstats.com/fighter-details/f1d64ae34e088832
Emiliano,Sordi,187.96,205,NULL,Orthodox,1991-02-15,16,7,0,NULL,http://www.ufcstats.com/fighter-details/4c9b84d559822830
Julia,Budd,170.18,145,170.18,NULL,1983-07-04,10,2,0,NULL,http://www.ufcstats.com/fighter-details/dcdc4503b9d49977
Bruno,Silva,162.56,125,165.1,Orthodox,1990-03-16,14,6,2,1,http://www.ufcstats.com/fighter-details/294aa73dbf37d281
Eugenio,Tadeu,172.72,160,NULL,Orthodox,NULL,2,3,0,1,http://www.ufcstats.com/fighter-details/f70144caea5c4c80
Egan,Inoue,175.26,190,NULL,Southpaw,1965-07-04,13,8,0,NULL,http://www.ufcstats.com/fighter-details/37a6c95201592fea
Chris,Padilla,175.26,155,187.96,Orthodox,1995-09-14,15,6,0,NULL,http://www.ufcstats.com/fighter-details/06626b6287e1ae1e
Joe,Benoit,175.26,170,NULL,Orthodox,1982-03-12,11,4,0,NULL,http://www.ufcstats.com/fighter-details/a30f6d375dea5f9b
Clayton,Carpenter,167.64000000000001,125,167.64,Orthodox,1996-06-09,8,1,0,NULL,http://www.ufcstats.com/fighter-details/b62d5280966b2460
Chris,Cope,182.88,170,182.88,Orthodox,1983-03-05,8,4,0,NULL,http://www.ufcstats.com/fighter-details/8c8c92a12621d7e0
Akira,Shoji,172.72,195,NULL,Orthodox,1974-01-31,14,17,5,NULL,http://www.ufcstats.com/fighter-details/b0c95dc8e858452c
Mateo,Vogel,172.72,145,180.34,Orthodox,1996-03-05,8,3,0,NULL,http://www.ufcstats.com/fighter-details/90b57b19d20e1969
Brennan,Ward,177.8,170,180.34,NULL,1988-06-28,14,5,0,NULL,http://www.ufcstats.com/fighter-details/67cd6495280b0a57
Danny,Barlow,187.96,170,200.66,Southpaw,1995-08-02,9,0,0,NULL,http://www.ufcstats.com/fighter-details/b7c5eb7cdbac6a63
Maka,Watson,NULL,155,NULL,NULL,1984-09-22,4,2,0,NULL,http://www.ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
Nad,Narimani,172.72,145,177.8,Orthodox,1987-04-14,12,4,0,NULL,http://www.ufcstats.com/fighter-details/776a58a67665a171
Eddie,Alvarez,175.26,155,175.26,Orthodox,1984-01-11,29,6,0,1,http://www.ufcstats.com/fighter-details/33a331684283900f
Zac,Pauga,187.96,205,193.04,Orthodox,1988-02-25,7,3,0,NULL,http://www.ufcstats.com/fighter-details/56f7d7ee06be4aab
Justin,Willis,185.42,264,198.12,Southpaw,1987-07-19,8,2,0,NULL,http://www.ufcstats.com/fighter-details/ce1e867808ef5fce
Felipe,Colares,172.72,145,175.26,Orthodox,1994-03-31,10,4,0,NULL,http://www.ufcstats.com/fighter-details/dbac0a413af64bbe
Jeff,Joslin,182.88,170,NULL,Orthodox,1975-04-30,5,3,0,NULL,http://www.ufcstats.com/fighter-details/388abbf8832b5adf
Samy,Schiavo,172.72,155,NULL,Orthodox,1975-12-24,10,6,0,NULL,http://www.ufcstats.com/fighter-details/1208ffc5be6e31ad
Christian,Duncan,187.96,185,200.66,Switch,1995-07-24,10,2,0,NULL,http://www.ufcstats.com/fighter-details/a93f94c923c3a9cb
Murtaza,Talha,182.88,205,187.96,Orthodox,1996-07-10,6,1,0,NULL,http://www.ufcstats.com/fighter-details/6aab5c20395ee722
Joe,Wilk,175.26,145,NULL,NULL,1982-04-12,19,11,0,NULL,http://www.ufcstats.com/fighter-details/781014fb7e8e647a
Bobby,Hoffman,187.96,245,NULL,Orthodox,1968-10-28,36,10,1,2,http://www.ufcstats.com/fighter-details/afaad7d6a581e307
John,Alessio,177.8,155,182.88,Orthodox,1979-07-05,35,17,0,2,http://www.ufcstats.com/fighter-details/7a15f3694c5cbc02
Cole,Williams,182.88,170,185.42,Orthodox,1983-12-15,11,3,0,NULL,http://www.ufcstats.com/fighter-details/f9a20a17d712ef7c
Robert,Lucarelli,187.96,245,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/96087e90d900f0ef
Ramona,Pascual,170.18,135,167.64,Southpaw,1988-09-23,6,5,0,NULL,http://www.ufcstats.com/fighter-details/3eb4dc9a7d4ac906
Ray,Sefo,182.88,240,NULL,Orthodox,1971-02-15,2,2,0,NULL,http://www.ufcstats.com/fighter-details/646d5dbe509accd4
Sumit,Kumar,165.1,125,167.64,Orthodox,2000-09-09,8,1,0,NULL,http://www.ufcstats.com/fighter-details/a0a625221e0dd339
Matt,Secor,182.88,170,NULL,NULL,1986-09-26,8,4,0,NULL,http://www.ufcstats.com/fighter-details/d1ce40aca99a9b70
Zarrukh,Adashev,165.1,125,165.1,Southpaw,1992-07-29,4,4,0,NULL,http://www.ufcstats.com/fighter-details/79cb2a690b9ba5e8
Paul,Bradley,175.26,170,NULL,Orthodox,1983-06-13,23,8,0,2,http://www.ufcstats.com/fighter-details/c7011de4765d2497
Ebenezer,Braga,182.88,199,NULL,Orthodox,1969-04-14,13,7,2,NULL,http://www.ufcstats.com/fighter-details/dc950d59dc590aca
Jaime,Jara,185.42,205,NULL,Southpaw,1969-08-02,38,18,0,1,http://www.ufcstats.com/fighter-details/805ad1801eb26abb
Mitchell,Sipe,187.96,245,NULL,Orthodox,1996-04-09,4,1,0,NULL,http://www.ufcstats.com/fighter-details/71ef1111bf829b82
Stephanie,Luciano,167.64000000000001,115,165.1,Orthodox,1999-12-16,6,1,1,NULL,http://www.ufcstats.com/fighter-details/1b35af4d1529adf6
Tagir,Ulanbekov,170.18,125,177.8,Southpaw,1991-08-07,16,2,0,NULL,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Cody,Carrillo,177.8,155,NULL,NULL,NULL,11,16,0,NULL,http://www.ufcstats.com/fighter-details/9346efb4bbaedd08
Lucas,Alexander,180.34,145,185.42,Orthodox,1995-07-28,8,5,0,NULL,http://www.ufcstats.com/fighter-details/11583163f45c7b31
Rosi,Sexton,160.02,135,NULL,Orthodox,1977-07-16,13,5,0,NULL,http://www.ufcstats.com/fighter-details/5dfe71ade71f3a4b
Kaue,Fernandes,175.26,155,185.42,Orthodox,1995-03-17,9,2,0,NULL,http://www.ufcstats.com/fighter-details/ec13c393d029297d
Steven,Siler,180.34,145,177.8,Orthodox,1987-02-15,29,16,0,NULL,http://www.ufcstats.com/fighter-details/d188a3b817860ec6
DongHun,Choi,165.1,125,167.64,Switch,1999-01-02,9,0,0,NULL,http://www.ufcstats.com/fighter-details/3be16d817b36098b
Joe,Camacho,175.26,155,NULL,Orthodox,1972-03-10,13,19,3,NULL,http://www.ufcstats.com/fighter-details/dfb965c9824425db
Gina,Carano,172.72,145,NULL,Orthodox,1982-04-16,7,1,0,NULL,http://www.ufcstats.com/fighter-details/899eaba48fa864a6
Pedro,Rocha,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,http://www.ufcstats.com/fighter-details/5921fd3f889afa3b
Sean,Bassett,NULL,155,NULL,NULL,NULL,0,4,0,NULL,http://www.ufcstats.com/fighter-details/2c733e059462c1dc
Mauricio,Alonso,187.96,170,NULL,NULL,1980-02-27,13,7,0,1,http://www.ufcstats.com/fighter-details/c6bf75775b278ed8
Dylan,Budka,182.88,185,190.5,Switch,2000-01-14,7,4,0,NULL,http://www.ufcstats.com/fighter-details/a817e238b2747404
Fernando,Gonzalez,175.26,170,172.72,Southpaw,1983-09-15,26,14,0,NULL,http://www.ufcstats.com/fighter-details/be5aab761c40ef35
Laureano,Staropoli,185.42,185,180.34,Orthodox,1993-02-27,9,5,0,NULL,http://www.ufcstats.com/fighter-details/a12a8314adc1c1c9
Tae,Bang,175.26,155,180.34,Switch,1983-04-15,18,10,0,NULL,http://www.ufcstats.com/fighter-details/9a2d3567abc02e34
Johnny,Munoz,175.26,135,180.34,Orthodox,1993-02-16,12,4,0,NULL,http://www.ufcstats.com/fighter-details/f6bcbd91b114ff58
Nick,Urso,167.64000000000001,125,167.64,Southpaw,1985-09-26,10,3,0,1,http://www.ufcstats.com/fighter-details/e78c4c3d329c531b
Patricio,Freire,165.1,145,165.1,NULL,1987-07-07,26,4,0,NULL,http://www.ufcstats.com/fighter-details/98a58c26c5b1ed17
Phil,Cardella,180.34,155,NULL,NULL,1976-07-09,8,5,0,NULL,http://www.ufcstats.com/fighter-details/f6a7b02c42e9fc5b
Peggy,Morgan,185.42,135,NULL,NULL,1979-12-16,4,4,0,NULL,http://www.ufcstats.com/fighter-details/92b36014314b028b
Ken,Stone,172.72,135,180.34,Southpaw,1982-10-08,11,4,0,NULL,http://www.ufcstats.com/fighter-details/fbf0947399d14323
Blas,Avena,182.88,170,187.96,Orthodox,1983-06-30,8,7,0,1,http://www.ufcstats.com/fighter-details/8753e125f4499816
Junye,Gao,NULL,125,NULL,NULL,NULL,19,12,0,NULL,http://www.ufcstats.com/fighter-details/8b27d25ce0221d60
Roger,Bowling,175.26,155,172.72,Orthodox,1982-12-05,12,6,0,1,http://www.ufcstats.com/fighter-details/3b9f723e2720a238
Satoshi,Honma,185.42,205,NULL,Orthodox,1968-05-19,4,6,3,NULL,http://www.ufcstats.com/fighter-details/d2b1c1317a39f6c6
AJ,Cunningham,177.8,145,180.34,Orthodox,1994-09-07,11,4,0,NULL,http://www.ufcstats.com/fighter-details/d1053e55f00e53fe
Garreth,McLellan,185.42,185,182.88,Southpaw,1982-09-01,13,6,0,NULL,http://www.ufcstats.com/fighter-details/f215cfbd4ba3c270
Mats,Nilsson,185.42,170,NULL,Orthodox,1983-12-05,11,4,1,NULL,http://www.ufcstats.com/fighter-details/a9bcf8717dd12532
Tony,Fryklund,182.88,185,NULL,Orthodox,1971-03-26,14,9,1,NULL,http://www.ufcstats.com/fighter-details/253de74457bd6374
Li,Jingliang,182.88,170,180.34,Orthodox,1988-03-20,19,9,0,NULL,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999
Yushin,Okami,187.96,170,190.5,Southpaw,1981-07-21,34,12,0,NULL,http://www.ufcstats.com/fighter-details/acff437707625fc7
Wellington,Turman,182.88,170,182.88,Orthodox,1996-07-22,18,8,0,NULL,http://www.ufcstats.com/fighter-details/4dcfb28c011c11b2
JJ,Okanovich,180.34,155,193.04,Orthodox,1990-11-04,7,1,0,NULL,http://www.ufcstats.com/fighter-details/aa40fe6038db56cb
Arjan,Bhullar,185.42,245,190.5,Orthodox,1986-05-13,9,1,0,NULL,http://www.ufcstats.com/fighter-details/7e511f8d842a109d
Talita,Nogueira,177.8,145,NULL,NULL,1985-10-13,6,0,0,NULL,http://www.ufcstats.com/fighter-details/a3d1d060f9af97fe
Victor,Valimaki,182.88,205,NULL,Orthodox,NULL,18,10,0,NULL,http://www.ufcstats.com/fighter-details/663b76da637402c3
Anthony,Smith,193.04,205,193.04,Orthodox,1988-07-26,38,21,0,NULL,http://www.ufcstats.com/fighter-details/d4c9dcd330403612
Collin,Hart,185.42,185,NULL,Orthodox,1989-10-12,6,3,1,NULL,http://www.ufcstats.com/fighter-details/16bf6a73bdd302cd
Travis,Browne,198.12,255,200.66,Orthodox,1982-07-17,18,7,1,NULL,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b
Brady,Fink,182.88,183,NULL,Orthodox,NULL,2,3,0,NULL,http://www.ufcstats.com/fighter-details/997b4f52f76a0b53
Wagner,Prado,182.88,205,187.96,Southpaw,1986-12-30,12,3,0,1,http://www.ufcstats.com/fighter-details/7f6ef4e1227600bc
Song,Yadong,172.72,135,170.18,Orthodox,1997-12-02,21,7,1,1,http://www.ufcstats.com/fighter-details/efb96bf3e9ada36f
Kai,Asakura,172.72,125,175.26,Orthodox,1993-10-31,21,5,0,NULL,http://www.ufcstats.com/fighter-details/d33da8a3d82bdb62
Brian,Cobb,180.34,155,NULL,Orthodox,NULL,20,9,0,NULL,http://www.ufcstats.com/fighter-details/3138fab619faf4d1
Renato,Verissimo,185.42,170,NULL,Orthodox,1973-08-03,7,5,0,1,http://www.ufcstats.com/fighter-details/c24b1db4b809d41b
Tim,Stout,180.34,185,NULL,NULL,1979-02-09,12,10,0,NULL,http://www.ufcstats.com/fighter-details/e1a4568fec1fc24f
Robert,Drysdale,190.5,205,NULL,Orthodox,1981-10-05,7,0,0,1,http://www.ufcstats.com/fighter-details/d2a9be6bf2de624c
Anvarbek,Daniyalbekov,NULL,185,NULL,NULL,1995-05-27,8,0,0,NULL,http://www.ufcstats.com/fighter-details/859e0dafd04fe1ca
John,Lineker,160.02,135,170.18,Orthodox,1990-06-12,31,9,0,NULL,http://www.ufcstats.com/fighter-details/c268b2cfebccf652
Rory,MacDonald,182.88,170,193.04,Orthodox,1989-07-22,19,4,0,NULL,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e
Dan,Stittgen,185.42,170,NULL,Orthodox,1980-11-17,12,5,0,NULL,http://www.ufcstats.com/fighter-details/cc3147b49c7d7d92
Mack,Brewer,NULL,205,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/106a925d947a0de9
Michael,Aswell,172.72,145,175.26,Orthodox,2000-09-27,9,2,0,NULL,http://www.ufcstats.com/fighter-details/01c9e4013afce141
Royce,Alger,177.8,199,NULL,Orthodox,NULL,3,2,0,NULL,http://www.ufcstats.com/fighter-details/669a3cb6e394f515
Nobuhiko,Takada,182.88,220,NULL,Southpaw,1962-04-12,2,6,2,NULL,http://www.ufcstats.com/fighter-details/a25b71fe5e31fa97
Shinya,Aoki,180.34,154,NULL,Southpaw,1983-05-09,39,7,0,1,http://www.ufcstats.com/fighter-details/79ded75550efc139
Khalil,Jr.,185.42,205,193.04,Southpaw,1990-02-26,14,6,0,1,http://www.ufcstats.com/fighter-details/749f572d1d3161fb
Tulio,Palhares,NULL,180,NULL,NULL,NULL,2,16,0,NULL,http://www.ufcstats.com/fighter-details/e8c170a64dc920ac
Kurt,Pellegrino,172.72,155,177.8,Orthodox,1979-05-07,16,7,0,NULL,http://www.ufcstats.com/fighter-details/aa1952ec0b3dd8e1
Nayara,Maia,165.1,125,167.64,Orthodox,1990-07-25,7,1,1,NULL,http://www.ufcstats.com/fighter-details/03b1b79b34eaf217
Pete,Sell,180.34,170,190.5,Orthodox,1982-08-05,10,7,0,NULL,http://www.ufcstats.com/fighter-details/0359313549d230a1
Jack,Maddalena,180.34,170,185.42,Switch,1996-09-10,17,2,0,NULL,http://www.ufcstats.com/fighter-details/6b453bc35a823c3f
Gaston,Reyno,182.88,145,NULL,NULL,1986-11-11,6,2,0,2,http://www.ufcstats.com/fighter-details/64db35f7782fe274
Josh,Bryant,177.8,185,NULL,Orthodox,1980-04-23,15,4,0,NULL,http://www.ufcstats.com/fighter-details/01f022fa494188e2
Slim,Trabelsi,190.5,235,NULL,NULL,1993-05-09,5,0,0,NULL,http://www.ufcstats.com/fighter-details/ff2ec83f44000f78
Calen,Born,172.72,170,182.88,Switch,1988-05-24,7,1,0,NULL,http://www.ufcstats.com/fighter-details/3c85e04b08a05751
Christien,Savoie,180.34,170,182.88,Orthodox,1992-08-29,10,2,1,NULL,http://www.ufcstats.com/fighter-details/67f0d1b1b0b39bec
Joao,Roque,167.64000000000001,155,NULL,Orthodox,1971-07-22,7,2,4,NULL,http://www.ufcstats.com/fighter-details/0f6528b461e47462
Mario,Rivera,177.8,170,NULL,NULL,NULL,6,8,0,NULL,http://www.ufcstats.com/fighter-details/0f7210aa8d61af8d
Kantharaj,Agasa,NULL,135,NULL,NULL,1992-02-16,12,3,0,NULL,http://www.ufcstats.com/fighter-details/26f4288e83188c61
Dave,Dalgliesh,187.96,205,NULL,Orthodox,1978-04-05,30,19,2,NULL,http://www.ufcstats.com/fighter-details/ddbd0d6259ce57cc
JP,Felty,NULL,170,NULL,NULL,1979-04-28,4,5,0,NULL,http://www.ufcstats.com/fighter-details/954e3f4e2b0e6510
Dustin,Hazelett,185.42,170,193.04,Orthodox,1986-04-29,12,7,0,NULL,http://www.ufcstats.com/fighter-details/a149d6bc670cdb60
Trevin,Jones,170.18,135,177.8,Southpaw,1990-08-04,13,10,0,1,http://www.ufcstats.com/fighter-details/ec23c1be628d8057
Brad,Pickett,167.64000000000001,135,172.72,Orthodox,1978-09-24,25,14,0,NULL,http://www.ufcstats.com/fighter-details/c945adc22c2bfe8f
Theo,Rlayang,170.18,145,165.1,Orthodox,1994-08-10,5,1,0,NULL,http://www.ufcstats.com/fighter-details/8aabef76351401d0
Hacran,Dias,172.72,155,175.26,Orthodox,1984-06-16,23,6,1,NULL,http://www.ufcstats.com/fighter-details/ed209f6618c82e41
Nolan,Ticman,167.64000000000001,125,NULL,Orthodox,1988-05-17,4,3,0,NULL,http://www.ufcstats.com/fighter-details/9eb069062a0cfc13
TJ,Waldburger,180.34,170,190.5,Orthodox,1988-04-25,16,9,0,NULL,http://www.ufcstats.com/fighter-details/8f2939f5fd9cca1e
Mike,Joy,167.64000000000001,155,NULL,Southpaw,1985-07-18,11,8,0,NULL,http://www.ufcstats.com/fighter-details/35080a7f406f9ab3
Hunter,Azure,172.72,145,175.26,Orthodox,1992-03-02,9,2,0,NULL,http://www.ufcstats.com/fighter-details/2af2f2e26c4c0402
Felix,Klinkhammer,182.88,170,NULL,NULL,NULL,7,0,0,NULL,http://www.ufcstats.com/fighter-details/8276f28f1ad087de
David,Barrios,167.64000000000001,145,NULL,NULL,NULL,4,8,0,NULL,http://www.ufcstats.com/fighter-details/e6015889f50075d2
Georgi,Karakhanyan,172.72,145,NULL,NULL,1985-05-29,26,7,1,NULL,http://www.ufcstats.com/fighter-details/43292ecf0e72c143
Kaiwen,NULL,175.26,145,182.88,Switch,1995-10-16,12,6,0,NULL,http://www.ufcstats.com/fighter-details/0565706b1e7f7e7c
Anthony,Christodoulou,175.26,155,NULL,Orthodox,1987-07-30,12,7,0,NULL,http://www.ufcstats.com/fighter-details/4f11e9ce318ffbcb
Josh,Appelt,177.8,255,NULL,Southpaw,1983-06-19,15,7,0,NULL,http://www.ufcstats.com/fighter-details/0c1a04afca64e38f
Dakota,Cochrane,172.72,155,NULL,NULL,1986-05-01,29,12,0,NULL,http://www.ufcstats.com/fighter-details/8fa7e0bc052185ce
Marcio,Navarro,182.88,155,NULL,NULL,1978-09-17,14,14,0,NULL,http://www.ufcstats.com/fighter-details/52f7d300738961ac
Teemu,Packalen,185.42,155,190.5,Orthodox,1987-05-22,8,3,0,NULL,http://www.ufcstats.com/fighter-details/8f4eeaf7a0df7c1a
Abdul,Alhassan,177.8,185,185.42,Orthodox,1985-08-11,12,7,0,1,http://www.ufcstats.com/fighter-details/eae431e70064e046
Bailey,Schoenfelder,190.5,265,193.04,Orthodox,1997-09-22,5,1,0,NULL,http://www.ufcstats.com/fighter-details/b0353e7f5038dd09
Joe,Giannetti,182.88,155,187.96,Southpaw,1995-07-05,6,1,0,NULL,http://www.ufcstats.com/fighter-details/946db8a378903cc3
Fabricio,Werdum,193.04,231,195.58,Orthodox,1977-07-30,24,9,1,NULL,http://www.ufcstats.com/fighter-details/492b202d2064e7a9
Bobby,Escalante,NULL,130,NULL,NULL,NULL,5,6,0,NULL,http://www.ufcstats.com/fighter-details/f7ede18b4ec4ec1f
Andre,Fili,180.34,145,187.96,Orthodox,1990-06-25,24,11,0,1,http://www.ufcstats.com/fighter-details/8fd808923cffff82
Derek,Getzel,182.88,155,NULL,NULL,NULL,8,5,0,NULL,http://www.ufcstats.com/fighter-details/42883268854b78be
Richardson,Moreira,187.96,185,NULL,Orthodox,1984-03-31,7,4,0,NULL,http://www.ufcstats.com/fighter-details/9147679e1a4ad4a3
Gareth,Joseph,NULL,205,NULL,NULL,NULL,9,5,0,NULL,http://www.ufcstats.com/fighter-details/8ecb9f42da5ef5ac
Joe,Soto,167.64000000000001,135,165.1,Orthodox,1987-03-22,18,7,0,NULL,http://www.ufcstats.com/fighter-details/a4e85a58fbce64b2
Jason,Gonzalez,187.96,155,187.96,Southpaw,1990-02-28,11,5,0,NULL,http://www.ufcstats.com/fighter-details/e45cfa47f504033a
Jiniushiyue,NULL,167.64000000000001,125,172.72,Southpaw,2000-12-09,13,4,0,NULL,http://www.ufcstats.com/fighter-details/c14a683dac2ebc4c
Robbie,Lawler,180.34,170,187.96,Southpaw,1982-03-20,30,16,0,1,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d
Julija,Stoliarenko,170.18,125,167.64,Orthodox,1993-04-08,11,9,2,NULL,http://www.ufcstats.com/fighter-details/a78a87d8c2bbb1cb
Carter,Williams,185.42,265,NULL,Orthodox,NULL,4,5,0,NULL,http://www.ufcstats.com/fighter-details/b8e2f10efb6eca85
Michael,Cora,185.42,170,195.58,Southpaw,1989-08-24,4,1,0,NULL,http://www.ufcstats.com/fighter-details/2b91eff985b532cd
Gabrielle,Holloway,160.02,145,NULL,NULL,1990-04-15,6,5,0,NULL,http://www.ufcstats.com/fighter-details/e30715382f42b772
Alex,Gilpin,170.18,145,NULL,Orthodox,1992-03-26,11,1,0,NULL,http://www.ufcstats.com/fighter-details/762c69860eef65d8
Jorge,Rivera,185.42,185,185.42,Orthodox,1972-02-28,20,9,0,NULL,http://www.ufcstats.com/fighter-details/cb46dface0e28a2c
Mando,Gutierrez,167.64000000000001,135,177.8,Southpaw,1997-02-24,7,2,0,NULL,http://www.ufcstats.com/fighter-details/5f33ae0620e050c5
Terrance,McKinney,177.8,155,185.42,Switch,1994-09-15,16,7,0,NULL,http://www.ufcstats.com/fighter-details/809bd1a871491508
Juliana,Lima,165.1,115,165.1,Orthodox,1982-03-15,9,5,0,NULL,http://www.ufcstats.com/fighter-details/75a6a390fd5dca46
Stephen,Thompson,182.88,170,190.5,Orthodox,1983-02-11,17,8,1,NULL,http://www.ufcstats.com/fighter-details/4a28cb716c19157a
Mike,Cook,185.42,205,NULL,Orthodox,NULL,13,13,0,NULL,http://www.ufcstats.com/fighter-details/3ab0df1ddd5f1dc2
Maria,Silva,160.02,115,162.56,Orthodox,1995-12-19,8,1,0,NULL,http://www.ufcstats.com/fighter-details/4408865b4e65e374
Colby,Covington,180.34,170,182.88,Orthodox,1988-02-22,17,5,0,NULL,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859
Francis,Marshall,175.26,145,182.88,Orthodox,1999-03-03,8,2,0,NULL,http://www.ufcstats.com/fighter-details/5d495dec23d7c68e
Artem,Frolov,177.8,185,NULL,NULL,1991-09-07,11,0,0,NULL,http://www.ufcstats.com/fighter-details/ee704df0afd74558
Karol,Rosa,165.1,135,170.18,Orthodox,1994-12-30,18,7,0,NULL,http://www.ufcstats.com/fighter-details/351c4ec637380ad5
Jeff,Monson,175.26,247,187.96,Orthodox,1971-01-18,60,26,1,NULL,http://www.ufcstats.com/fighter-details/cbfd1d34356a004c
Tateki,Matsuda,170.18,125,NULL,Orthodox,1986-02-27,13,8,0,NULL,http://www.ufcstats.com/fighter-details/3a524c6700addc24
Keith,Mielke,172.72,185,NULL,NULL,NULL,0,5,0,NULL,http://www.ufcstats.com/fighter-details/f62850b3c7480db9
Mairon,Santos,170.18,145,182.88,Orthodox,2000-06-10,15,1,0,NULL,http://www.ufcstats.com/fighter-details/480779d7f9a424d3
Alex,Gorgees,187.96,155,187.96,Switch,1995-08-11,6,1,0,NULL,http://www.ufcstats.com/fighter-details/803bebcfb6d6f506
Feng,Xiaocan,170.18,115,167.64,Southpaw,2001-12-27,10,3,0,NULL,http://www.ufcstats.com/fighter-details/c940b42df95bbd28
David,Heath,180.34,205,182.88,Orthodox,1976-02-10,18,7,0,NULL,http://www.ufcstats.com/fighter-details/4f95f74620a6b7a4
Kyle,Nelson,180.34,145,180.34,Switch,1991-04-20,16,6,1,NULL,http://www.ufcstats.com/fighter-details/31f8081c7600da93
Jeff,Curran,167.64000000000001,135,175.26,Orthodox,1977-09-02,36,18,1,NULL,http://www.ufcstats.com/fighter-details/a8ea84cbe1655f0a
Mike,Budnik,175.26,145,172.72,Orthodox,1974-08-08,13,4,0,NULL,http://www.ufcstats.com/fighter-details/b98209144b63ae26
Eugene,Jackson,172.72,185,NULL,Orthodox,1966-09-23,15,9,1,NULL,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9
Matt,Foki,170.18,220,NULL,Orthodox,NULL,5,4,0,1,http://www.ufcstats.com/fighter-details/5de61b03868035ff
Gabriella,Fernandes,167.64000000000001,125,167.64,Southpaw,1993-08-13,10,3,0,NULL,http://www.ufcstats.com/fighter-details/a6eb54ae17a551be
Federico,Lopez,162.56,139,NULL,Orthodox,NULL,10,6,0,NULL,http://www.ufcstats.com/fighter-details/9681e0ce67dc978b
Cristina,Stanciu,160.02,115,NULL,Orthodox,1994-03-29,5,2,0,NULL,http://www.ufcstats.com/fighter-details/175852708cb55776
Carlston,Harris,182.88,170,193.04,Orthodox,1987-07-09,19,7,0,NULL,http://www.ufcstats.com/fighter-details/a53d30163304aa6e
Istela,Nunes,162.56,115,167.64,Orthodox,1992-07-23,6,5,0,1,http://www.ufcstats.com/fighter-details/efc67b07eed39794
Damien,Trites,180.34,165,NULL,NULL,1979-08-23,7,6,0,NULL,http://www.ufcstats.com/fighter-details/cb1c09c8126dbee0
Rico,Farrington,193.04,170,200.66,Southpaw,1989-06-19,7,3,0,NULL,http://www.ufcstats.com/fighter-details/f89e6e66b9b112de
Julie,Kedzie,165.1,135,NULL,Orthodox,1981-03-18,16,13,0,NULL,http://www.ufcstats.com/fighter-details/981ab7a0576f76a0
Tyra,Parker,165.1,115,NULL,Orthodox,NULL,4,5,0,NULL,http://www.ufcstats.com/fighter-details/64be3dc99eaa42b6
Jesse,Ronson,177.8,155,177.8,Southpaw,1985-12-24,21,12,0,1,http://www.ufcstats.com/fighter-details/5580771f383e141f
Diego,Sanchez,177.8,170,182.88,Southpaw,1981-12-31,31,13,0,NULL,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689
Danny,Abbadi,180.34,155,NULL,Orthodox,1983-07-03,4,6,0,NULL,http://www.ufcstats.com/fighter-details/15df64c02b6b0fde
Lauren,Mueller,165.1,125,170.18,Orthodox,1991-11-15,5,3,0,NULL,http://www.ufcstats.com/fighter-details/f923e012414c883e
Kazuki,Okubo,180.34,175,NULL,Orthodox,NULL,7,9,0,NULL,http://www.ufcstats.com/fighter-details/33454ad90754cb49
Michael,Kuiper,182.88,185,185.42,Orthodox,1989-06-07,15,5,0,NULL,http://www.ufcstats.com/fighter-details/b7f38813485745da
Eric,Smith,NULL,NULL,NULL,Southpaw,NULL,1,1,0,NULL,http://www.ufcstats.com/fighter-details/9114c8ded5ccd71d
